datasetid;recordid;record_timestamp;titre;commune;auteur;code_insee;nombre_de_prets_2017
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;269dff486075c859954ff7cc3e13bb9eecb54669;2018-07-11T14:46:04+02:00;Les Amours imaginaires;Cesson-Sévigné;Dolan Xavier;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;75cf4ee57dd203ba32b0eb57c888b7c266b1859b;2018-07-11T14:46:04+02:00;La délicatesse;Cesson-Sévigné;Foenkinos Stéphane;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f69e78d54c36e71c8e9655cf8f08d8f5b18f7400;2018-07-11T14:46:04+02:00;Coffret Salvadori;Cesson-Sévigné;Salvadori Pierre;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6637ccbe1e181a154a4914e380adcbd25fc2360a;2018-07-11T14:46:04+02:00;Le Dictateur;Cesson-Sévigné;Chaplin Charles;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7e414156dcefd90f9bf2bbd24c0e745b2fdfd001;2018-07-11T14:46:04+02:00;Le Mépris;Cesson-Sévigné;Godard Jean-Luc;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f5518699320ca0b7182cd5702359d1e398c22e48;2018-07-11T14:46:04+02:00;Héritage;Cesson-Sévigné;Abbass Hiam;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;81a9b7389b0b78ef3aeaa80ff8a32accb6d6301e;2018-07-11T14:46:04+02:00;House of cards, saison 2 : Il y a deux types de douleur.;Cesson-Sévigné;Coles John David;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;768036132736608d67dc17de000a919f3c16de97;2018-07-11T14:46:04+02:00;Cigarettes et chocolat chaud;Cesson-Sévigné;Reine Sophie;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;89561526bec313f633f63c08fab8dfd4bb727b59;2018-07-11T14:46:04+02:00;Pièce montée;Cesson-Sévigné;Granier-Deferre Denys;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;65ccb7920aa247655bcfc5bde03cd331181791fc;2018-07-11T14:46:04+02:00;Gangs of New York;Cesson-Sévigné;Scorsese Martin;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6d70e5e9d4c59595354ec611f1e864d498c82344;2018-07-11T14:46:04+02:00;Chantons sous la pluie;Cesson-Sévigné;Kelly Gene;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;589ea2afbc2a694383aed00541405ea95c637db1;2018-07-11T14:46:04+02:00;Reservoir dogs;Cesson-Sévigné;Tarantino Quentin;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6ef68cb23337ecc3994365786b5d5be6447854e1;2018-07-11T14:46:04+02:00;Au bout du conte;Cesson-Sévigné;Jaoui Agnès;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d5e16a3935d24296d2e3e9c6460bf52f7655baeb;2018-07-11T14:46:04+02:00;Les Souvenirs;Cesson-Sévigné;Rouve Jean-Paul;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8aef1719390ac68ebafbc08f45fd59c1a4dc1f20;2018-07-11T14:46:04+02:00;Green lantern;Cesson-Sévigné;Reynolds Ryan;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;24b6a0527ee6f67fb84b1485fddb9c5bcaad4f47;2018-07-11T14:46:04+02:00;Gimme the loot;Cesson-Sévigné;Leon Adam;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6a03805f537acdb4fd9008cd6468c7a293c66d7f;2018-07-11T14:46:04+02:00;Un conte de Noël;Cesson-Sévigné;Desplechin Arnaud;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0457a40fa70b5b7826bd7c2e08b58ac64abd256d;2018-07-11T14:46:04+02:00;la Chambre du fils;Cesson-Sévigné;Moretti Nanni;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;152b3abb1f784d8624782a781b1353c3e4c1f28b;2018-07-11T14:46:04+02:00;Le Ruban blanc;Cesson-Sévigné;Haneke Michael;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7ad594d898383e520c2257f82e746d5c92a58691;2018-07-11T14:46:04+02:00;La Régate;Cesson-Sévigné;Bellefroid Bernard;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;85838728faa1fffe12f3f8d9d96851b3c807697d;2018-07-11T14:46:04+02:00;In the Loop;Cesson-Sévigné;Iannucci Armando;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;672e437425f190b1ea8e6997aa20ac2a933fdc8e;2018-07-11T14:46:04+02:00;L'Amant double;Cesson-Sévigné;Ozon François;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6c0a6188912b5c96cfe49640974097a80b7385c0;2018-07-11T14:46:04+02:00;In the air;Cesson-Sévigné;Reitman Jason;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6f1b8b434c4534ebc42aa1ffda3fa9916314a871;2018-07-11T14:46:04+02:00;Les géants;Cesson-Sévigné;Lanners Bouli;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4a973cd643141369b1c7165408c7d1f3247bfd95;2018-07-11T14:46:04+02:00;Shining;Cesson-Sévigné;Kubrick Stanley;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c0823bf60bedf0a2e9a7f2028cb61a317e0b936d;2018-07-11T14:46:04+02:00;Argo;Cesson-Sévigné;Affleck Ben;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3da3ee7792b8faf9b845dd8f4ee464737cc5bce7;2018-07-11T14:46:04+02:00;L' homme au ventre de plomb;Cesson-Sévigné;Baily Edwin;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3ab75783bb839bb8f33f4501e5694a81e5722d6e;2018-07-11T14:46:04+02:00;Cinéastes africains;Cesson-Sévigné;Sembene Ousmane;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e3ae3a9eb56e01a09c4374433b8b7b3a8cf976fe;2018-07-11T14:46:04+02:00;Rosalie Blum;Cesson-Sévigné;Rappeneau Julien;35051.0;18.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bf44e0d59638bdc06abfa758d281e04704e10623;2018-07-11T14:46:04+02:00;Les Tuche;Cesson-Sévigné;Baroux Olivier;35051.0;18.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e4d562c970385eac400133ca5a0fded8e045161d;2018-07-11T14:46:04+02:00;Pour lui;Cesson-Sévigné;Dresen Andreas;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5990c070a73e1f83b9bfe5c012d6348322ec8547;2018-07-11T14:46:04+02:00;Hippocrate;Cesson-Sévigné;Lilti Thomas;35051.0;18.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c35d2f39863575c00c1b6ee2cce4d287a4e45848;2018-07-11T14:46:04+02:00;Je vais bien, ne t'en fais pas;Cesson-Sévigné;Lioret Philippe;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0da25344ad1893f4134e89ac67991afc796c39cd;2018-07-11T14:46:04+02:00;le Dernier tango à Paris;Cesson-Sévigné;Bertolucci Bernardo;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;449a40f358d63f67dab9f8de2db43a5eae21797b;2018-07-11T14:46:04+02:00;Les cerfs-volants de Kaboul;Cesson-Sévigné;Forster Marc;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;889277f6b5c8528cd20edb0b97dd706f8c3a8364;2018-07-11T14:46:04+02:00;Yves Saint Laurent;Cesson-Sévigné;Lespert Jalil;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bb6bb8b40a497e3d6b6b7057ebf90ea3aaeee2c2;2018-07-11T14:46:04+02:00;Drive;Cesson-Sévigné;Winding Refn Nicolas;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b198f70b6bcc94c2867954a7d0a8a21c640a80c6;2018-07-11T14:46:04+02:00;Le cancre;Cesson-Sévigné;Vecchiali Paul;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;bd96e7ddcd7b0928b5a459c5b8799c4401d0a9b2;2018-07-11T14:46:04+02:00;Tomboy;Cesson-Sévigné;Sciamma Céline;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;eecc59e7f8166c8feccecdbce918d45eea8e7eab;2018-07-11T14:46:04+02:00;Real;Cesson-Sévigné;Kurosawa Kiyoshi;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;01d68cd1151063b784bb2f57481af4c221de2513;2018-07-11T14:46:04+02:00;Pinocchio;Cesson-Sévigné;D'Alo Enzo;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;35194056f84fcdbbdbf879d809b6db961a1d0924;2018-07-11T14:46:04+02:00;Qu'un seul tienne et les autres suivront;Cesson-Sévigné;Fehner Léa;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3dad32e9b5c327cb113eb9f802f3f262abd0a599;2018-07-11T14:46:04+02:00;Damages : intégrale de la saison 3;Cesson-Sévigné;Kessler Todd A.;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8ec24221fd45a594694e8632a264cb3544e55a4d;2018-07-11T14:46:04+02:00;13 novembre 2015 : La vie d'après;Cesson-Sévigné;Lemaire Olivier;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0fe6a1c481597190e7466a242b6e631e921ba7e5;2018-07-11T14:46:04+02:00;We need to talk about Kevin;Cesson-Sévigné;Ramsay Lynne;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5e94bac2797d84f114dc6f36afc94a7f094b5627;2018-07-11T14:46:04+02:00;Musée haut, musée bas;Cesson-Sévigné;Ribes Jean-Michel;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5251e4f22b176fec6ab6c4e6f2e444727b909a7a;2018-07-11T14:46:04+02:00;Jeff who Lives at Home;Cesson-Sévigné;Duplass Jay;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;dc5d4ff9d533e09897d28872bf645e3fac86931c;2018-07-11T14:46:04+02:00;L' écume des jours;Cesson-Sévigné;Gondry Michel;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;40a9fd3015c7f91e5f034272682bcf989f903962;2018-07-11T14:46:04+02:00;Hiroshima mon amour;Cesson-Sévigné;Resnais Alain;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;508563cb3a1ec486ec5681219ee6024629419e3e;2018-07-11T14:46:04+02:00;la Soif du mal;Cesson-Sévigné;Welles Orson;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f466fa124ff615422d9ba14b2e4c9c9b6d5e0ba6;2018-07-11T14:46:04+02:00;Gerry;Cesson-Sévigné;Van Sant Gus;35051.0;3.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c57cbad17aef27e0fd70eb80020c7604d1eaf87b;2018-07-11T14:46:04+02:00;Syngué Sabour : pierre de patience;Cesson-Sévigné;Rahimi Atiq;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;81dae0aa28e4929dc93c210ca36a0205c0e4621d;2018-07-11T14:46:04+02:00;Swades : nous, le peuple;Cesson-Sévigné;Gowariker Ashutosh;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5f7640a304e97b8ea1eeb0bc3370081c14c050c2;2018-07-11T14:46:04+02:00;(Un) Américain à Paris;Cesson-Sévigné;Minnelli Vincente;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;84166ecee2d7d6cd2a8023e9f7bf56b071affae0;2018-07-11T14:46:04+02:00;Le Secret de Brokeback mountain;Cesson-Sévigné;Lee Ang;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;acc3a734a7558365f3a2401354cc6a36a17c1268;2018-07-11T14:46:04+02:00;L' ivresse du pouvoir;Cesson-Sévigné;Chabrol Claude;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;650cb1a00c56771292cc1b91816b4bb600c03d31;2018-07-11T14:46:04+02:00;We Want Sex Equality;Cesson-Sévigné;Cole Nigel;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;036ad006fc5ecaea2038fec7861564b76cb75a99;2018-07-11T14:46:04+02:00;Le Petit Poucet;Cesson-Sévigné;Dahan Olivier;35051.0;4.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;906398bd44a0e459220a81d1448c8fcb6d9488c8;2018-07-11T14:46:04+02:00;Les Oiseaux;Cesson-Sévigné;Hitchcock Alfred;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;94042bb3468a4bdaff1e63c03a767e9de33c2e42;2018-07-11T14:46:04+02:00;La chasse;Cesson-Sévigné;Vinterberg Thomas;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;51335e3dfcb85273ace1156f3ec0ca122f54010d;2018-07-11T14:46:04+02:00;Festen;Cesson-Sévigné;Vinterberg Thomas;35051.0;5.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;62327cc7d74becdde9385c91e22f7eac0bc90e59;2018-07-11T14:46:04+02:00;Les Garçons et Guillaume, à table !;Cesson-Sévigné;Gallienne Guillaume;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;e3bc237dcead9722cc08a083650afe35d5dc8243;2018-07-11T14:46:04+02:00;Downton Abbey : saison 5;Cesson-Sévigné;Morshead Catherine;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5f0e33a4b8c625413377973f62735e6f9044e838;2018-07-11T14:46:04+02:00;Les Demoiselles de Rochefort;Cesson-Sévigné;Demy Jacques;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;ff65a9d04d98c5a77af1dbc57ca979a07e224409;2018-07-11T14:46:04+02:00;L' exercice de l'Etat;Cesson-Sévigné;Schoeller Pierre;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1c3ce35e71ab8928df104547a761b1b3be9578c3;2018-07-11T14:46:04+02:00;Le Temps qu'il reste;Cesson-Sévigné;Suleiman Elia;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;150bbf7ac9b0c07aed1e9d91c7042aef577b03a2;2018-07-11T14:46:04+02:00;La Question humaine;Cesson-Sévigné;Klotz Nicolas;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5d185db6033e3955a829cc002d0d487dbf1b97a2;2018-07-11T14:46:04+02:00;La ligne verte;Cesson-Sévigné;Darabont Frank;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7aec190877f5f3592683073ac2987ca7ee775234;2018-07-11T14:46:04+02:00;What I Am;Cesson-Sévigné;Pavone Michael;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b41a24e1dc44bd63bf69812b95d73cba002b25a9;2018-07-11T14:46:04+02:00;Frances Ha;Cesson-Sévigné;Baumbach Noah;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d93558ca496db7aa25058e8badd237ff2c82910f;2018-07-11T14:46:04+02:00;Sherlock;Cesson-Sévigné;Talalay Rachel;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;26292e95d95482b6ee4b367a48cb8ad196e2bab9;2018-07-11T14:46:04+02:00;Amours chiennes;Cesson-Sévigné;Gonzalez Inarritu Alejandro;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3b26e2fd67ae32ae2c6636459b5ab7c0978b8c2a;2018-07-11T14:46:04+02:00;The Secret life of words;Cesson-Sévigné;Coixet Isabel;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4bd241ecea0b061255d614155090265830070097;2018-07-11T14:46:04+02:00;Des hommes et des dieux;Cesson-Sévigné;Beauvois Xavier;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c96f823a6c1a8c5808ef790caf0c78990b2c63b4;2018-07-11T14:46:04+02:00;True detective : saison 1;Cesson-Sévigné;Fukunaga Cary;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;86395731365a35cca08703bcf52888172b6ce0d7;2018-07-11T14:46:04+02:00;Parlez-moi de vous;Cesson-Sévigné;Pinaud Pierre;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;cf5e96c47c9c25635f46fffb39c8d74d2539dcf9;2018-07-11T14:46:04+02:00;Rien de personnel;Cesson-Sévigné;Gokalp Mathias;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;62bc1d8907a0c0f989c0da065a0046bf23096f83;2018-07-11T14:46:04+02:00;descendants (The);Cesson-Sévigné;Payne Alexander;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3b4bc6d397739f88b5cf697c1582e5e9f92cd1da;2018-07-11T14:46:04+02:00;Brodeuses;Cesson-Sévigné;Faucher Eléonore;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b1d5b0311d1fa078be664aeee7e2e08aab9139f3;2018-07-11T14:46:04+02:00;Moonlight;Cesson-Sévigné;Jenkins Barry;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;992d2cd09d7fd5938801126ad9d2a52bfafb858e;2018-07-11T14:46:04+02:00;Ladybird;Cesson-Sévigné;Loach Ken;35051.0;6.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5a825a6e9a83dacc27ae85f71009c80f807d444b;2018-07-11T14:46:04+02:00;Game of Thrones, Le trône de fer : saison 2;Cesson-Sévigné;Van Patten Timothy;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;97b8404886078dd8202f45c959dde26858c42a2b;2018-07-11T14:46:04+02:00;Qu'Allah bénisse la France;Cesson-Sévigné;Al Malik Abd;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4b78cc918d564102d207236d7957240634adadb2;2018-07-11T14:46:04+02:00;Djeca, enfants de Sarajevo;Cesson-Sévigné;Begic Aïda;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;d335292348effa3fbc312dfdd895946ccab3fa94;2018-07-11T14:46:04+02:00;Welcome to the Rileys;Cesson-Sévigné;Scott Jake;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;21cab45573b8534c30dfa66b5f4c7923c64aabd8;2018-07-11T14:46:04+02:00;les Infiltrés;Cesson-Sévigné;Scorsese Martin;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;323eade25c1b469f02acabe8f4990d256f8ac8af;2018-07-11T14:46:04+02:00;Broken english;Cesson-Sévigné;Cassavetes Zoé;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;aa7e4bb37683c0f27cbbabb790369eafdb3b3272;2018-07-11T14:46:04+02:00;Hors-la-loi;Cesson-Sévigné;Bouchareb Rachid;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c439a254fb3b1e051ba264a95cc2494a755b8274;2018-07-11T14:46:04+02:00;Grease;Cesson-Sévigné;Kleiser Randal;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;6dd7caf3fb3555e8dd8066984c8a81a7e6c273ad;2018-07-11T14:46:04+02:00;Bethléem;Cesson-Sévigné;Adler Yuval;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f168b0b9eb946ce6d221d6d79ee0d94e62585aaf;2018-07-11T14:46:04+02:00;Léon;Cesson-Sévigné;Besson Luc;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7ebf8a328cb6c6d8681087949cb12fd20e4d7ff9;2018-07-11T14:46:04+02:00;Qu'est-ce qu'on a fait au Bon Dieu ?;Cesson-Sévigné;Chauveron Philippe de;35051.0;16.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;8df4b5e79f87a57cc24c5a37139a8c229b2c6c9c;2018-07-11T14:46:04+02:00;Papa ou maman;Cesson-Sévigné;Bourboulon Martin;35051.0;18.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;631b36bf61b8c7b5c8e8a37c49a46ad05b11cfd6;2018-07-11T14:46:04+02:00;Pas son genre;Cesson-Sévigné;Belvaux Lucas;35051.0;17.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a917ec300c29bd43b521a28053f6804b756f817c;2018-07-11T14:46:04+02:00;Supercondriaque;Cesson-Sévigné;Boon Dany;35051.0;16.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;c3a36800413a899d1e3df1cb582f0c9ccb2fcec6;2018-07-11T14:46:04+02:00;Lolo;Cesson-Sévigné;Delpy Julie;35051.0;16.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1959c8f4df7f12f92266b97d4813380ed60921e4;2018-07-11T14:46:04+02:00;Lili la petite sorcière - Le voyage vers Mandolan;Cesson-Sévigné;Sicheritz Harald;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;50a9afa1f2a8cf75c898e4935479107499a3d7c0;2018-07-11T14:46:04+02:00;La permission de minuit;Cesson-Sévigné;Gleize Delphine;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;1af5eb000a3274ea1b1f947e3647783385fa0c57;2018-07-11T14:46:04+02:00;Ce que je veux de plus;Cesson-Sévigné;Soldini Silvio;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;88e97b9c6069a39b48d2c6f0ffa7ac2ba057f4a5;2018-07-11T14:46:04+02:00;L' amour et rien d'autre;Cesson-Sévigné;Schomburg Jan;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;de57baeb6bcff9c06a7fb7febb896f5870490ad9;2018-07-11T14:46:04+02:00;Indien dans la ville (Un);Cesson-Sévigné;Palud Hervé;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;0b289b24d2f03139dbb16851acc33816c818637f;2018-07-11T14:46:04+02:00;La Demoiselle d'honneur;Cesson-Sévigné;Chabrol Claude;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7d6ad49e9c1b23279d8ed7e27e20c2a0ec3784be;2018-07-11T14:46:04+02:00;La Terre éphémère;Cesson-Sévigné;Ovashvili George;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f70efebff5af10680ef7866246c0a5244ef828bf;2018-07-11T14:46:04+02:00;Fanfan la tulipe;Cesson-Sévigné;Krawczyk Gérard;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;5105130eec24b9d2e6342268fbab8153ff5f1d57;2018-07-11T14:46:04+02:00;Roman de gare;Cesson-Sévigné;Lelouch Claude;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2ba4b1289cae0151f68ccbcec81b426841c36409;2018-07-11T14:46:04+02:00;Séraphine;Cesson-Sévigné;Provost Martin;35051.0;7.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;b7ea3d16c9d1ba3bd869864df6daaaa0821fa776;2018-07-11T14:46:04+02:00;L' incroyable destin d'Harold Crick;Cesson-Sévigné;Forster Marc;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;4dde423fae20cb3bb84c23361981fcf106fc94f9;2018-07-11T14:46:04+02:00;Star Wars : la revanche des Sith;Cesson-Sévigné;Lucas George;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;90b9d9f21068b5645ad64546abfa6605a62cc43d;2018-07-11T14:46:04+02:00;Place beyond the Pines (The);Cesson-Sévigné;Cianfrance Derek;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3beac1e871eb4d15b8f46378caa075beb47c3daf;2018-07-11T14:46:04+02:00;Le prénom;Cesson-Sévigné;La Patellière Alexandre de;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;585f67092ff4eb1cc53bc1e0abaab3fd3be83dcc;2018-07-11T14:46:04+02:00;Trois soeurs;Cesson-Sévigné;Mumenthaler Milagros;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f16f575fc7519a151cec4aa4a8214d6eae58869a;2018-07-11T14:46:04+02:00;Nouveau départ;Cesson-Sévigné;Crowe Cameron;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;296b4da20e0cedda16c2aaaa890c40ebe81659de;2018-07-11T14:46:04+02:00;Remember me;Cesson-Sévigné;Coulter Allen;35051.0;9.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;3ef9ba89d95f040af5fdcb31ee38aad77367c633;2018-07-11T14:46:04+02:00;Bébé Tigre;Cesson-Sévigné;Vial Cyprien;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;55f1210aab3d0ca09b4709e18d07acddc8d2400c;2018-07-11T14:46:04+02:00;Harmonium;Cesson-Sévigné;Fukada Kôji;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;a1b20b316d1bb5a35329b37ed0d0cb0cad6108e8;2018-07-11T14:46:04+02:00;Pour elle;Cesson-Sévigné;Cavaye Fred;35051.0;8.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7b62f9df398984f41dc0b8b1f6ef4284ce96cde9;2018-07-11T14:46:04+02:00;La Mariée était en noir;Cesson-Sévigné;Truffaut François;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;f2d6005a6fe60208d77aabaf27e4cbcff93d9b58;2018-07-11T14:46:04+02:00;I love you Phillip Morris;Cesson-Sévigné;Ficarra Glenn;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;2456752e6cdf21ac37511c0b87dc3a2149cf451c;2018-07-11T14:46:04+02:00;La Guerre du feu;Cesson-Sévigné;Annaud Jean-Jacques;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;12380db198d6f1ce22033e84272d6f5cd37ae1ba;2018-07-11T14:46:04+02:00;Certains l'aiment chaud;Cesson-Sévigné;Wilder Billy;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;7fa071682bbc27bd6a6826b70a67b1001898715a;2018-07-11T14:46:04+02:00;La Plume empoisonnée;Cesson-Sévigné;Woreth Eric;35051.0;2.0
statistiques-de-prets-de-dvd-en-2017-cesson-sevigne;699536b936f69725823f4c020e369d2d104fef18;2018-07-11T14:46:04+02:00;Les Bureaux de Dieu;Cesson-Sévigné;Simon Claire;35051.0;2.0
